reference,prediction_lm,prediction_ctc,wer_lm,cer_lm,wer_ctc,cer_ctc,audio_path
এখন। যাক আলহামদুলিল্লাহ। কিন্তু কঠিন রোগ বইয়ে নিয়ে বেড়াচ্ছি এ আর কউয়ার মতো না। যত দিন থাকতি হবে অষুধ খাইয়ে যাতি হবে। কী? কী ম্যাডাম?,":াৌা আ্তাঅদু্ি্""্াত! ৌিন""ঙু ৌঠিন রোগ ৌিন""ঙু ৌঠিন রোগ, বয়েে রাছিৎ ঋৌধয়ার অঙোর নাৎ ৌী আছেযৎ ৌুনু ঃাৌঙে বছুৃ খাইতে যাইঙেইবে? ৌী ঋবে় নাঅ?","এ। জাকা আলহামদুলিল্লাহ! কিন্তু কঠিন রোগ কিন্তু কঠিন রোগ, বয়েনে রাছি। একওয়ার মতোর না। কী আছে যে। কুনু থাকতে বছুধ খাইহে যাইতেইবে? কিী এবে় নাম?",0.96,0.6496350364963503,0.84,0.49635036496350365,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0102.wav
"বুকে টিউমার ধরা পড়িছে না! মানে বুকে বলতি? ভিতরে? হ্যাঁ । অপ্রেশন করিছো? অপারেশন করার কথা কই নেই? না, না। টিউমারটা এমন জায়গায় সেটা তোর","আর বুৌে টোনের দর ফরি যা্েৎ অানে বুৌে ব্ঙি ভিঙরে? তযাৎ থলারেশন ৌরিছো? অানে থলারেশন ৌরার ৌঃা ৌয়নি? না, নাৎ টুঅারটায আন :ায়গাই, সেটা ঙর","আরি বুকে টোনের দরা ফইরি যালেই। মানে বুকে বলতি ভিতরে? হযাঁ। অপারেশন করিছো? মানে অপারেশন করার কথা কয় নি? না, না। টুমারটায় আবন জায়াগাই, সেটা তোর",0.92,0.4411764705882353,0.6,0.3014705882352941,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0103.wav
"আমি যে ডাক্তার দেখাইছি ওষুধ খাওয়ার পরে অনেকটা ভেঙে ছোটো হইয়ে গেছে, বুঝছিস? অনেক সুময় থ্যালাসেমিয়া হয়, মানে মাংসপিণ্ড আরেট্টা হচ্ছে টিউমার। না মাংসপিণ্ড না, আমার একবারের জাগা ছয়বার","আঅি যে জাৌটার দেখাইছি ধষুৃ খাধয়ার ফরে ধনেৌা ইয় টিউঅ ঋটা ভ""যা েছোট তইয়া গেছে বুক""ছিস? না, থনেৌ সঅয় থছে যে ঃ""া্াস অেয়ে থয় া অাংস বিন""জ  ন অার ঋৌবেজা :ায়গায় আঅার ছয়বার যই","আমি যে ডাকটার দেখাইছি, ওষুধ খাওয়ার ফরে ওনেকটা ইয় টিউম এটটা ভ্যাংেছোট হইয়া গেছে বুঝ্ছিস? না, অনেক সময় অছে যে থ্যালাস মেয়ে অয় মানে মাংস বিন্ড।   ম জা না আমার এক বেডা জায়গায় আমার ছয়বার যাই",1.0689655172413792,0.6108108108108108,0.9655172413793104,0.5027027027027027,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0104.wav
"ই করা হইছে, ব্রেস্ট ইউএসজি হইছে ছয়বার। কয়দিন আগে একজনরে নিয়ে আসছিলাম, ওর ও টিউমার হইছেল ঘাড়ে। অপারেশন করিছে ঠিক হয়ে গেছে। তোমার ওইডে অপারেশন করার সিস্টেম নাই? অপারেশন করার সিস্টেম আছে কিন্তু","ৌরা ধইছের: ৌা থইছে ছয় বারৎ ৌয়দিন আগে:ন ঋৌ:নে নিয়াস ছি্াঅটিউঅার থইছে গাজ়েৎ থলারেশন ৌরিছে ঠিৌ থয়ে গেছেৎ ঙোঅার ঋটা কিষ""টঅ নাইৎ  থলারেশন ৌরের সিস""টেঅ আছে ৌিন""ঙু",আ করা ওইছে।ব্রটিরজি করা অইছে ছয় বার। কয়দিন আগে কজন একজনে নিয়াস ছিলামমটিউমার অইছে ল গাড়ে। অপারেশন করিছে ঠিক অইয়ে গেছে। তোমার এটা  ঝিষ্টম নাই। ম অপারেশন করের সিস্টেম আছে কিন্তু,0.9696969696969697,0.4358974358974359,0.6363636363636364,0.3128205128205128,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0105.wav
"এখন তোর দাদা আগের দিন বলতেছিল যদি অপারেশন করতি হয় তাইলে ভেলোর চইলে যাবে অপারেশন করতি। কিন্তু, অপারেশন আপাতত করা লাগতিছে না। ওইডে ভেঙে ছোটো হইয়ে গেছে আর আগে যেমন জ্বালা যন্ত্রণা ই-টি করতো না? সেরকম করে না বুঝছিস?","ঋখন দাদা আগের দিন ব্ঙেছি্ো যে যদি লারেশন ৌইরঙে তয় ঙাই্ে বে্েস চ্ে যা লরেশন ৌরঙেৎ ৌিন""ঙু আলারেশন লরচঙ ৌরা ্াগঙিছে নাৎ ধটা ভে য়ে ছোটো তয়ে গ""যেছে আর আগে যেঅন :""ব্া:ন না ইটি ৌঙে না? সেরৌঅ ৌরে না বুচছিস?",এখনত দাদা আগের দিন বলতেছিলোয যে যদি অপারেশন কইরতে হয় তাইলে বেলেস চলে যাবা পরেশন করতে। কিন্তু আপারেশনন পরচ্ত করা লাগতিছে না। ওটা ভেংয়ে ছোটো হইয়ে গ্য়ে ছে আর আগে যেমন জ্বালাজন ওনা ইটি কতে না? সেরকম করে না বুচছিস?,0.8205128205128205,0.38967136150234744,0.5641025641025641,0.215962441314554,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0106.wav
"যাক, যাক। ওইটা হচ্ছে গিয়ে যখন ডাক্তার দেখাইছিলাম ইনফেকশন হইয়ে গেছিল। আর এবার দেখালাম তা ইনফেকশনের ইটা কইমে গেছে আর ওটা ভেঙে গেছে, খণ্ড-খণ্ড হয়ে গেছে। যাক।","ঋঅ ধইটা থছেে যখন জাৌ""টার দেখাইছি্ো আঅি ইনফেৌশন তইয়া গেছি্োৎ আর ঋবার দেখা্াঅ দা ইনফেৌশনের ঋইটা ৌঅে গেছে আর ধইটা ভ""যা য়া ছোটো ধইয়া গেছেৎ ব ফন""জো ফন""জ ধইয়া গেছেৎ",এম ওইটা অছেগে যখন ডাক্টার দেখাইছিলো আমি ইনফেকশন হইয়া গেছিলো। আর এবার দেখালাম দা ইনফেকশনের এইটা কমে গেছে আর ওইটা ভ্যাঙয়া ছোটো ওইয়া গেছে। বলন ফন্ডো ফন্ড ওইয়া গেছে।,1.037037037037037,0.5414012738853503,0.8148148148148148,0.4012738853503185,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0107.wav
"সংবাদ। আর, আছে শুধু ফ্যাট টিস্যুটা, ওটার এখনো কোন পরিবর্তন হই নি। ওই ফ্যাট টিস্যুটা এবার যাইয়ে দেখাতি হবে কি হয় না হয়।","আবা ঙো শাঅবাদৎ আর আছে শুৃু ফ""যাট""রিশোটা, ধটা রাখুনু ৌনু লরিবর""ঙন তয়নি? ধই ফ""যাট""টিশটাধ ধটা দেখিৎ ঋবার যে আবার দেখাইঙে তবে ৌী তয় ন তয়ৎ","আবা তো শামবাদ। আর আছে শুধুক ফ্যাট্রিশোটা, ওটা রাখুনু কনু পরিবর্তন হয়নি? ওই ফ্যাট্টিশটাও ওটা দেখি। এবার যে আবার দেখাইতেই হবে কী হয় ন হয়।",1.0434782608695652,0.5619834710743802,0.8695652173913043,0.4297520661157025,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0108.wav
"ভালো সংবাদ। তাই বিপুল বিশ্বাস আমারে বলতিছে দুই মাইপুতির পিছনে টাহা ভাংতি ভাংতি আমি শেষ হইয়ে যাচ্ছি। থাকপো না কালিয়ার গ্রামে। আমি কচ্ছি দূর হইয়ে যাও, কোহানে যাবা সেইহেনে চইলে যাও। এরম এট্টা বউ পাইছে তার কপালের ভাগ্য। না, ছয় মাস অব্দি দেখবে, ছয় মাস পরে বিদেশ।","বাঙাই বিুবা ্ঙেছে দুই অাই ফিছন, দুই অাইলুঙির ফিছনে ঠাৌা ভা রিভি আঅি শেষ থইয়া যাছিৎ ঃাৌলো না ৌাই্ের গিরাঅে আঅি ৌছে দহরে ধইয়া যাধ লরনে যাবা শনচ্ে যাধৎ ৌন ঋৌটা বউ ফাইছে ঙে ঙো ৌলা্ে ভাইৎ না ছয় অাস ধ বদি দ""যাৌবেৎ ছয় অাস ফরে বিদেশৎ","বালো  তাই বিফুল বিশবা লতেছে, দুই মাই ফিছন, দুই মাইরপুতির ফিছনে ঠাকা ভাংতি ভতি  আমি শেষ অইয়া যাসছি। থাকপো না কাইলের গিরামে। আমি কছছে দৌরে ওইয়া যাও ওপার্নে যাবা শুন চলে যাওো। কনা রা  একটা বউ ফাইছে তে তো কপালে ভাইজ্য। না, ছয় মাস ও বদি দ্যাকবে। ছয় মাস ফরে বিদেশ।",0.8936170212765957,0.4580152671755725,0.7659574468085106,0.33587786259541985,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0109.wav
"বিদেশ যাবে কিডা,উনি? কচ্ছে এবার আর বাড়ি আসপো না। আমি কচ্ছি ঠিক আছে মনে থাকে জ্যানু। বাড়ি আসলি তোরে ঘরেই উঠতি দেবো না। আর তুমি থাকতিছো কনে? এই এই এই বাংলাদেশে? না ইন্ডিয়ায়?","বিদেশ যাবে ৌিজা উনি? উনি ৌছেব ৌছে বারা বাজ়িয়সঅু নাৎ আঅি ৌছি ঠিৌ চছি অনে ঃাৌে যানোৎ বাজ়িয় সে ঙরে ঘরেই উঠঙি দেবো নাৎ ঙুঅি ঃাৌনে ৌন ঋ বাং্াদেশে না ইন""জিয়ায়ৎ","বিদেশ যাবে কিডা উনি? উনি। কছেবাা কছে বারার বাড়িয়াসমু নাই। আমি কইছি ঠিইক আচছি, মনে থাকে যানো। বাড়িয় আসলে তরে ঘরে ই উঠতি দেবো না। তুমি থাকনে কনে এ বাংলাদেশে না ইন্ডিয়ায়।",0.8787878787878788,0.4114285714285714,0.7575757575757576,0.3028571428571429,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0110.wav
"। ওহ, কি শুনোইলে তুমি! এ তুমি কি কইলে। কারণ, অঙ্কুশিরি নিয়ে কালিয়েয় তো একটা বছর কালিয়েয় থাকব, ফাইভি বিত্তি দিয়াবো। কারণ শাহিন স্যারের ওরে নিয়ে খুব স্বপ্ন বুঝছিস?","খুব সন""ৃব খু্নেৎ ইোৎ ৌী ৌিছুনোই্ে ঙুঅি ঙুঅি ৌী ৌই্ে? ৌারণ ধ শিরি নিয়ে ৌা্িয়ায় ঙো ঋৌটা বছর ৌা্িয়া ঃাৌবো ফাইভে বিঙ""রে দোবোৎ ৌারন শাত নচাররে নিয়ে খুব সলনো বুচছিসৎ",খুব সন্ধবো খুলনে। ইযো। কী কিছু নোইলে তুমি? তুমি কী কইলে? কারণ ওংকুরশিরি নিয়ে কালিয়ায় তো একটা বছরর কালিয়া় থাকবো। ফাইভে বিত্রে দোবো। কারন শাহন্চার ররে নিয়ে খুব সপনো বুচছিস।,0.9310344827586207,0.5119047619047619,0.8620689655172413,0.3630952380952381,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0111.wav
"তুমি যদি খুইলে থও তুমার আর পীযুষির সংসারে কিন্তু আগুন ধইরে যাবেনে আমার জন্যি। আমি কিন্তু আল্টিমেটাম দিয়ে রাখলাম। তোরে আমি একটা কথা কই লিখে রাখ, ওর আর আমার সংসারে কোনোদিন আগুন ধরবে না, তুই লিখে রাখ।","ঙুঅি ঙো ঃছ, ঙুঅার র ফ""িছুশেস যারে ৌিন""ঙু আগুন ৃইরা যাবে নেঅান:ননি? আ্জিঅ টা দিয়ে দাৌ্া সঙরে আঅি ঙোরে আঅিঋৌটা ৌঃা ৌই্িখেরাৌ ধরর আঅার সংসারে ৌোনদিন আগুন ৃরবে না ঙু্িখেরাৌৎ","তুমি তো থ্ংছি, তুমার র ফ্িছুশেসস্যারে কিন্তু আগুন ধইরা যাবে নেমানজননি? আলডিম টা দিয়ে দাকলালা সোন তরে আমি তোরে আমি একটা কথা কই লিখে রাক, ওরার আমার সংসারে কোনদিন আগুন ধরবে না তু লিখে রাক।",0.8918918918918919,0.4898989898989899,0.6216216216216216,0.3434343434343434,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0112.wav
"ওরে কফাল! এইতো দিলে চরম এট্টা ব্যাথা। ক্যানো জানিস? কারণ তুই হচ্ছেগে আমার বুন্ডিরে সামলাতি ব্যস্ত। আহহা! বুন্ডি-মুন্ডি বাদ, বালডা।","ধরে ৌ ফা্ে ঋই ঙো দি্ে দরঅ ঋৌটা ব""যাঃাৎৎ ৌেনো :ানিস? ৌারণ, ঙুই থচ""ছে গিয়া আঅার বন""জ""র্াঙি ব""যসঙোৎ আত বন""জি অনজি বাঙ বা্""্াৎ","ওরে ক ফালে। এই তো দিলে দরম একটা ব্যাথা।। কেনো জানিস? কারণ, তুই অচ্ছে গিয়া আমার বন্ড্রেলাতি ব্যসতো। আহ, বুন্ডি মনডি বাত বাল্লা।",1.15,0.5153846153846153,0.9,0.27692307692307694,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0113.wav
"সব বাদ। তুমি থাকপা অচ্ছে আমাদ্দারে। এই হু, ফাইভি বিত্তি পরীক্ষাডা ওরে দিয়ে দিয়াবো, দিয়ায়ে তোর খুলনা জেলা ইস্কুলি বা পাবলিকি বা নৌবাহিনীতি যেকোনো একটায় মানে, ওরে সবকয়ডায় ওরে ই দিয়াবো। হ্যাঁ, হ্যাঁ আরে সে দায়িত্ব আমার। ওরে কুথায় বর্থি করাবো, ওরে আমি নিজি পড়াবো","ঙুঅি ৌোরাে ৌি সবযাৎ ঙুঅি ঃাৌলঙ আঅার বারেৎ ফাইবি বঙ""ঙি লরীৌ""ষাটারে দেয় রৌ যে্া স""ৌু্েবা ভাবনে ৌীব নোবানীঙি যেৌোনো ঋৌঅে সব ৌজা ধরে সেদাঙা ধে ৌঃায় বর""ঙি ৌরাঙ তবেৎ সেৃায়ঙ""ঙা ধরে আঅি নি:ি লজ়াবৎ",তুমি কোমরাযরে কি সব্যান। তুমি থাকপার তে আমার বারে। ফারইইবি বত্তি পরীক্ষা-টারে দেয়াব তরকুন যেলাই স্কুলেবা ভাবনে কী বা নোবাহনীতি যেকোনো এক মনে সব কডা ওরে আ  সে দাযে্তা মা ওরে কথায় বর্তি করাত হাবে। সেধায়ত্তা ওরে আমি নিজি পড়াবো।,1.0,0.6579925650557621,0.8444444444444444,0.5278810408921933,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0114.wav
"তুমি কি বলো আমার আমি যখন টিউশনি করাতাম, তখন আমার ম্যালাডিক এডমিশনের ইস্টুডেন্ট ছেলো। তাদের কিভাবে পাবলিকে চান্স পাওয়াতি হয়, কিভাবে নৌবাহিনীতি চান্স পাওয়াতি হয়, কিভাবে জেলা ইস্কুলি পরীক্ষা দেওয়াতে হয় এ সমস্ত জিনিস আমি ভালো জানি।আমি নিজে দায়িত্ব নেবো কোনো সমস্যা নাই।","ঙুঅি ৌি ব্ো? আঅার যৌ আঅি যখন টিউশনি ৌরঙাঅৎ ঙখন আঅার অ""য্াটিৌ আজঅিশনের স""টুজেন""ট ছি্োৎ ঙাদের ৌিভাবে লাব্িৌে চান""স ফাধয়া দেত ৌিভাবে নবা ন চান""স ফাধয় দ ৌিভাব যে্ায ইস""ৌু্ের লরীৌ""ষা দিয়াে ঋই সঅস""ঃা :িনিস আঅি ভা্ো :ানিৎ আঅি নি:ে যাঙুবৌনে সঅস""যা নাইৎ",তুমি কি বলো? আমার যক আমি যখন টিউশনি করতাম। তখন আমার ম্যালাটিক আডমিশনের ইস্টুডেন্ট ছিলো। তাদের কিভাবে পাবলিকে চান্স ফাওয়া দেহ কিভাবেই নবাযনটি চান্স ফাওয়া দেহ কিভাবস যেলায় ইস্কুলের পরীক্ষা দিয়া তে এই সমস্থা জিনিস আমি ভালো জানি। আমি নিজে যাতুম বোকনের সমস্যা নাই।,0.9767441860465116,0.41911764705882354,0.5581395348837209,0.21323529411764705,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0115.wav
"উম্ম! তাইকি আমি মজা কত্তিছি না। আমি তো জানি সেইটে, তোর দাদা আমারে বলছে না সবকিছু। এয়্যা, শোন তোরে আমি তোরে আমি একটা কথা বলি তোর দাদা আমারে এসব সম্পর্কে বোলিছে তোর সম্পর্কে যে তুই কেমন কি ছিলির তা তোর দাদা আমারে বোলিছে, বুচ্ছিস?","অ:া লঙ""ঙিছে নাৎ নাঅ ঙো :ানি সেটেৎ যয়েঙ দাদা আঅারে ব্ছে না সব ৌিছু রঙিছে আঅি ঙরে আঅি ঋৌটা ৌঃা ব্ি ঙে দাদা আঅারে সব সঅ""লার""ৌে ব্িছাৎ ঙর সঅ""লার""ৌে যেঙু ৌেঅন ৌেছি্ি ঙঙো দাদা আঅারে ব্িছে বুকছিসৎ",এইতে মজা পত্তিছে না। নাম তোই জানি সেটে। যয়ে ত দাদা আমারে বলছে না সব কিছু  র্তিছে ন আমি তরে আমি একটা কথা বলি তে দাদা আমারে সব সম্পার্কে বলিছা। তর সম্পার্কে যে তুই কেমন কে্ ছিলি তে তো দাদা আমারে বলিছে বুঝছিস।,0.9090909090909091,0.4824561403508772,0.5909090909090909,0.2807017543859649,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0116.wav
"দাদা মানে কোন দাদা? পিযুষ দা, ও ওতো ছোটো মানুষ, ইস্টুডেন্ট । মাই ইস্টুডেন্ট। ওরমতো কতো ইস্টুডেন্ট মানুষ কোইরে ছাইড়ে দিলাম। তুমি মোনে করো যদি","দাদা অনে ৌুন দাদা? অিৎধ ঙো ছোটো অন থঙি স""টুজেন""ট, নয়য়া স""টুজেন""টৎ ঙরঅঙো ৌঙো স""টুজেন""ট অানুষ ৌরিছাইদি্াঅ? ঙুঅি অনে ৌরো যদি","দাদা মনে কুন দাদা? মিনা। ও। তো ছোটো মন অতি স্টুডেন্ট, নয়য়া স্টুডেন্ট। তরমতো কতো স্টুডেন্ট মানুষ করি ছাইয় দিলাম? তুমি মনে করো যদি",0.84,0.46099290780141844,0.68,0.24113475177304963,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0117.wav
"খুলনায় আসো খুলনায় যদি থাকো, তাহলি কি করবো কউদি? আমার ওই কয়দিনির ভিতোরে আমার এট্টা যদি এট্টা পজিশন তৈরি হয় আমার ব্যবসা-বাণিজ্যের। আমার এট্টা অফিস নিয়ার পরিকল্পনা আছে মানে এহনো দাড় করাই নাই,পরিকল্পনা আছে ভবিষ্যতে। ওই কম্ফানিত্তে ওট্টা অফিস নেবে তা","খো্নায় আসো, খু্না যে ঃাৌৌোৎ আত্ে ৌি ৌরবো ৌদি আঅাধ ৌয়দিন ভিঙরে আঅার ঋৌটা যদিঋটা ল:িশন ঙুূরি তয়, আঅার ব""যবসাবানি:েটৎ আঅার ঋ""টা থফিস নিয়ের লরিৌ্""ফনা আছেৎ অানে ঋতনধ দার ৌরাই নাইৎ লরিৌ্""লনা ছে ভবিষ""যঙেৎ ধই ৌোঅ""লানিঙে টা থফিস নেবেৎ ঙা","খোলনায় আসো, খুলনা যে থাককোও। আহলে কি করবো কদিয আমার ও কয়দিন ভিতরে আমার একটা যদি এটা প্জিশন তুঁৈরি হয়, আমার ব্যবসাবানিজেট। আমার এ্টা অফিস নিয়ের পরিকল্ফনা আছে। মানে এহনও দাঁর করাই নাই। পরিকল্পনা ছে ভবিষ্যতে। ওই কোম্পানিতে টা অফিস নেবে। তা",1.0,0.40239043824701193,0.6829268292682927,0.1952191235059761,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0118.wav
বাসা প্লাস অফিস নিয়ার এট্টা ইয়ে আছে। মনে করো তুমি থাইকলে এট্টু রান্না-বান্না কইল্লে। আহাহা হা ঘোমের বাড়া গেছে উইড়ে। এইবারা আমি এট্টা কতা কই? আমি খুলনা আসলি তো তোর আর বুন্ডির সংসারে অশান্তি যাবেনে ধইরে। আরে বাড়া,"বাসা ল""্াস থফিস নিয়ার ঋটটা ইয়া আছেৎ অনে ৌরো, ঙুঅি ঃাইৌ্ে ঋট""টু রান""নাবান""না ৌইর্েৎ তাতত ঘঅের বাজ়া গেছে উজ়িৎ ঋবেরে আঅি ঋট""টা ৌঃা ৌইৎ আঅি ৌুনো নাআাই্সে ঙো ঙোর আর বন""জির সংসার থশান""ঙি ৃইরে যাইবে নে ঙারলরেৎ ঙুঅ","বাসা প্লাস অফিস নিয়ার এট্টা ইয়া আছে। মনে করো, তুমি থাইকলে এট্টু রান্না-বান্না কইরলে। হ হাহাহ। ঘমের বাড়া গেছে। উড়ি। এবেরে আমি এট্টা কথা কই। আমি কুনো না আাইলসে তো তোর আর বন্ডির সংসার অ়শান্তি ধইরে যাইবে নে। তারপরে।ো তুমি",0.9210526315789473,0.413953488372093,0.5789473684210527,0.22790697674418606,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0119.wav
"তুমি খালি আমার ধারে থাকলি অলো। তুমি থাহ না আমি সেডা কোনো বিষয় না। তুমি আমার ধারে থাকলি এতো কথা কওয়ার তো দরকার নাই। সে তুমি পিযুষির সংসারে আগুন লাগানুর দরকার নাই, লাগাচ্ছে না, কিন্তু আমার সংসারে এট্টু আলো জ্বালায় দিও","ঙুঅ খা্ি আঅাদরে ঃাৌ্ি থ্োৎ ঙুঅি দি খরবা ন আধর নোয়ানীর সঅসা রো সেজা ৌোনো বিষয় নাৎ বিষয় ঙুঅি অ ঃাৌৎ ঋঙো ৌঃা ৌু দরৌার নাইৎ সে ঙুঅার  আগা দরৌার নাইৎ ্াগাচ""ছে না ৌিন""ঙু আঅারে স সর ঋট""টা আ্ু :ে্ায় দিয়ধৎ",তুমি খালি আমাদরে থাকলি অলো। তুমি বিদিখা খরবা না ম আওর নোয়ানীর সমসা রোন সেডা কোনো বিষয় না। বিষয় তুমি আমদর থাকলিা। এতো কথা করতু দরকার নাই। সে তুমার িদর শিংর আগলগা দরকার নাই। লাগাচ্ছে না কিন্তু আমারে সংসর এট্টা আলু জেলায় দিয়ও।,1.0,0.591743119266055,0.6829268292682927,0.39908256880733944,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0120.wav
"হাহাহা! তালি কথা কিন্তু ওইডে। উম্ম, না ওই শাহিন স্যার বলিছে, বুইছিস? আজকেও কথা হলো শাহিন স্যার বোল্লো বিত্তিটা ওরে দিয়াও","ঙা্ি ৌঃা ৌিন""ঙু ধইজেৎ তুঅৎ না, ধরে শাইন""সার ব্ি যে বুশছিসৎ আই যে তউ ৌঃা ত্ো শাইন""সার ব্্ো বিল""বি-টাউরে দিয়াধৎ","তালি কথা কিন্তু ওইডে। হুম। না, ওরে শাইন্সার বলি যে বুশছিস। আইর যে হউ কথা হলো শাইন্সার বললো বিপ্বি-টাউরে দিয়াও।",1.0,0.5289256198347108,0.8095238095238095,0.371900826446281,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0121.wav
"দিয়ানুর পরে অরে খুলনায় নিয়ে অ্যাডমিশন করায় দিও, তুমার এই কালিয়ার ইস্কুলি ওরে পড়াইতি হবে না।সেটা বল্লো। আমি কইছি আচ্ছা ঠিকাছে। শাহিন স্যার জানিস অঙ্গকুশরে এতো ভালোবাসে,শাহিন স্যার কেনো সব স্যাররা ওরে খুব ভালোবাসে। তুই বুঝতিছিস? না ভালো স্টুডেন্ট না! ছয় মাসের ভিতরে একমাস ক্লাস করিছে একমাস পিরাইভেট পড়িছে। ছয় মাসের ভিতরে","দ""া লরে ধরে খু্নায় নিয়া জঅিশন ৌরায় দিধোৎ ঙোঅারে ৌা্িয়ার স""ৌু্েরে লজ়া দিবে নাৎ সেটা ব্্োৎ চ""টা ি ছেৎ শা ন""চার যেন ংৌুষ ভা্ো শাতীন""চার সব সররাৎ ধজো খুব ভা্োবাসেৎ  বকঙ দি ন ভা্োো  ছয় অাসের ভিঙরে ঋৌঅাস ৌ""্াস ৌরিছে ঋৌ অাস ল""রাইভেট বজ়িছে, ছয় অাসের বিঙরে","দ্হাার পরে ওরে খুলনায় নিয়া ডমিশন করায় দিওো। তোমারে কালিয়ার স্কুলেওরে পড়া দিবে না। সেটা বললো। চ্টা ঠিক ছে। শাৈিন্চার যেনি সখং কুষা ভালোবসে শাহীন্চারগানো সব সর়রা। ওডো খুব ভালোবাসে। ত বুঝতি দি না ভালো তে দিনে নানে ছে ছয় মাসের ভিতরে একমাস ক্লাস করিছে এক মাস প্রাইভেট বড়িছে, ছয় মাসের বিতরে",0.9423076923076923,0.47706422018348627,0.75,0.29357798165137616,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0122.wav
"আহহা! সবগুলোয় নাইন্টি পার্সেন্ট মার্ক। তার মামা তার মামারে সবাই ভালোবাসে, এই বুড়োত্তে শুরু ওইরে গুড়ো সবাই ভালোবাসে।তোরে আগেদ্দিন তোরে আগেদ্দিন কান্তারে নিয়ে যাতি দ্যাখছে আমাগে রাহুল,যাইয়ে তাই আমারে বলতেছে। জানো বৌদী চন্দনের ফিছনে দেখলাম বোরকা পরা এট্টা মেয়েরে নিয়ে ওদিক যাচ্ছে","খব বানটি লার""সেন""ট অার""ৌৎ ঙার  ঙার অঅারে সবাই ভা্োবাসেৎ ঋই বজ় ঙঙে শুরু তরে গু়ু সবাই ভা্োবাসে ঙোরে ঋগেরদিন, ঙোরে ঋগেরদিন ৌান""ঙারে নিয়া যাঙি দেখেছেৎ আঅের াতু্ যাইয়ে যা আঅরে ব্ঙেছেৎ :ানবদি :ন""দনের লিছনে দেখ্াঅ ফুরৌাফজ়ে ঋৌটা অেয়েরে নিয়া ইদিৌ াছেৎ","খ বা বান্টি পার্সেন্ট মার্ক। তার ম, তার মামারে সবাই ভালোবাসে। এই বড় বত্তে শুরু হইরে গুড়ু সবাই ভালোবাসে। । তোরে এগের দিন, তোরে এগের দিন কান্তারে নিয়া যাতি দেখেছে। আমগের াওহুল যাইয়ে যা় আমারে বলতেছে। জানবয়দি জন্দোনের পিছনে দেখলাম ফুর্কাফড়ে একটা মেয়েরে নিয়া ইদিক াছে।",0.9523809523809523,0.38869257950530034,0.7619047619047619,0.24381625441696114,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0123.wav
আসসা তোর কোনো সমস্যা? কচ্ছে না ওরে সবসুমায় দেখি ওরে ওর পিছনে। আমি কইসি তা তোর সমস্যা কুহানে? ও না আমি তো যেখানে যাই সেখানেই মায়া বাড়ায় আসি। উম্ম। সেখানে মানুষজন আমারে ভুলতে পারে না ।,"আূই ঙোর ৌোনো সঅস""যাৎ ৌ""ছে না  সসঅয় দেখি ধরলিছনেৎ আঅি খায়া ঙোর সঅস""যা ৌানেৎ না আঅি ঙো যেখানে যাই সেখানে অায়া বাজ়ায় আসেৎ সেখানে অানুঅাৌে ব্ঙে লারে নাৎ","আঁইজ তোর কোনো সমস্যা। কচ্ছে না  ওর সবসময় দেখি ওরপিছনে। আমি খায়াে তোর সমস্যা ক়ানে।, না আমি তো যেখানে যাই সেখানে মায়া বাড়ায় আসে। সেখানে মানুমাকে বলতে পারে না।",0.8333333333333334,0.3817204301075269,0.5277777777777778,0.22043010752688172,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_narail_0124.wav
